#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:42.090
ProcessGuid: {39e13812-dc82-651a-ff01-000000000b00}
ProcessId: 6228
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=14E0857B37F6C5E5E90BAB786A4DB8FCEB4166AFE75E617519D942656976481E
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","153","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:42",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:41.908
ProcessGuid: {39e13812-dc81-651a-fe01-000000000b00}
ProcessId: 2596
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.22621.1194 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=AD71EDDCE50C702329F950D2A4799541D709E82765AF5FA61EEED1E17799383A
ParentProcessGuid: {39e13812-dc81-651a-fd01-000000000b00}
ParentProcessId: 4520
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","152","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:41",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:41.319
ProcessGuid: {39e13812-dc81-651a-fd01-000000000b00}
ProcessId: 4520
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
CurrentDirectory: C:\Users\dndlo\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=D436E66C0D092508E4B85290815AB375695FA9013C7423A3A27FED4F1ACF90BD
ParentProcessGuid: {39e13812-cc83-651a-6300-000000000b00}
ParentProcessId: 4656
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","151","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:41",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:28.944
ProcessGuid: {39e13812-dc74-651a-fc01-000000000b00}
ProcessId: 4564
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=3074FA572CA1A3AB76F0135A9B56A92B13E973380BF4A63BB920FA797C7D76A8
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","150","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:28",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:28.750
ProcessGuid: {39e13812-dc74-651a-fb01-000000000b00}
ProcessId: 2448
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe
FileVersion: 16.0.14326.20544
Description: Microsoft Outlook Communications
Product: Microsoft Office
Company: Microsoft Corporation
OriginalFileName: HxTsr.exe
CommandLine: ""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe"" -ServerName:Hx.IPC.Server
CurrentDirectory: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=1E4F8F9E5BA222FEF70583D43F83929F9E29674A6FC9371F99D9492DCCB79E8F
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","149","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:28",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:28.467
ProcessGuid: {39e13812-dc74-651a-fa01-000000000b00}
ProcessId: 8
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DisplayEnhancementService
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {39e13812-cc74-651a-0b00-000000000b00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","148","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:28",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:28.338
ProcessGuid: {39e13812-dc74-651a-f801-000000000b00}
ProcessId: 7428
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k CameraMonitor
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {39e13812-cc74-651a-0b00-000000000b00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","147","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:28",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:28.338
ProcessGuid: {39e13812-dc74-651a-f901-000000000b00}
ProcessId: 5444
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k Camera -s FrameServer
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {39e13812-cc75-651a-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {39e13812-cc74-651a-0b00-000000000b00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","146","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:28",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:06:21.934
ProcessGuid: {39e13812-dc53-651a-eb01-000000000b00}
ProcessId: 5740
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","145","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:21",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:06:21.715
ProcessGuid: {39e13812-dc53-651a-e901-000000000b00}
ProcessId: 6776
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","144","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:21",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:06:21.475
ProcessGuid: {39e13812-dc6d-651a-f701-000000000b00}
ProcessId: 4368
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","143","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:21",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:06:21.465
ProcessGuid: {39e13812-dc6d-651a-f601-000000000b00}
ProcessId: 1932
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","142","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:21",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:21.402
ProcessGuid: {39e13812-dc6d-651a-f701-000000000b00}
ProcessId: 4368
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 117.0.2045.47
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=ko --service-sandbox-type=none --mojo-platform-channel-handle=4964 --field-trial-handle=1996,i,9763911502272204724,12067030255526755103,262144 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\117.0.2045.47\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F2DE2A37E6DFC90FFD0162EF11A7C9792850E37767B1E2C5AD28C751D18D750F
ParentProcessGuid: {39e13812-dc51-651a-e301-000000000b00}
ParentProcessId: 2472
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --disable-nacl --flag-switches-begin --flag-switches-end --no-startup-window /prefetch:5
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","141","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:21",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:06:21.395
ProcessGuid: {39e13812-dc6d-651a-f601-000000000b00}
ProcessId: 1932
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 117.0.2045.47
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=ko --service-sandbox-type=none --mojo-platform-channel-handle=4736 --field-trial-handle=1996,i,9763911502272204724,12067030255526755103,262144 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\117.0.2045.47\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F2DE2A37E6DFC90FFD0162EF11A7C9792850E37767B1E2C5AD28C751D18D750F
ParentProcessGuid: {39e13812-dc51-651a-e301-000000000b00}
ParentProcessId: 2472
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --disable-nacl --flag-switches-begin --flag-switches-end --no-startup-window /prefetch:5
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","140","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:21",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:06:06.099
ProcessGuid: {39e13812-dc53-651a-ed01-000000000b00}
ProcessId: 7796
Image: C:\Program Files (x86)\Microsoft\Edge\Application\117.0.2045.47\identity_helper.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","139","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:06:06",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:05:58.203
ProcessGuid: {39e13812-dc50-651a-de01-000000000b00}
ProcessId: 5840
Image: C:\Windows\System32\conhost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","138","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:05:58",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
